Paying Month,Purchase Source,Continent,Paying Year,Purchase Description,Detailed Description,Amount,TaxAmountPHP,Probability,Customer,Customer Size,Currency,CurrencyRate,Product Details,ProductCategory,Industry,Sub-Industry,Type of Purchase,AmountLocal,TaxAmountLocal
01/12/2019 0:00,Direct Sales,Asia,2020,Line Item 9203,XXX_Line_Item_3_A,11200,1120,1.,Customer12270,,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,11200,1348
01/12/2019 0:00,Direct Sales,Asia,2020,Line Item 9204,XXX_Line_Item_1_A,100608,10060.8,1.,Customer12271,,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,100608,2000
01/12/2019 0:00,Direct Sales,Asia,2020,Lite Item 3071,XXX_Line_Item_2_A,39200,3920,1.,Customer12272,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,39200,1039.2
01/12/2019 0:00,Direct Sales,Asia,2020,Line Item 9205,XXX_Line_Item_3_A,7350,735,1.,Customer12273,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,7350,1269
01/01/2020 0:00,Direct Sales,Asia,2020,Line Item 9206,XXX_Line_Item_1_A,3938,393.76,1.,Customer12274,,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,3938,1348
01/01/2020 0:00,Direct Sales,Asia,2020,Line Item 9207,XXX_Line_Item_2_A,8500,850,1.,Customer12275,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,8500,550
01/02/2020 0:00,Direct Sales,Asia,2020,Lite Item 3072,XXX_Line_Item_3_A,380,38,1.,Customer12276,,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,380,44.68
01/02/2020 0:00,Direct Sales,Asia,2020,Line Item 9208,XXX_Line_Item_1_A,41120,4112,1.,Customer12277,,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,41120,71.12
01/02/2020 0:00,Direct Sales,Asia,2020,Line Item 9209,XXX_Line_Item_2_A,200,20,1.,Customer12278,,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,200,24.86
01/02/2020 0:00,Direct Sales,Asia,2020,Line Item 9210,XXX_Line_Item_3_A,58800,5880,1.,Customer12279,,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,58800,7.24
01/02/2020 0:00,Direct Sales,Asia,2020,Lite Item 3073,XXX_Line_Item_1_A,354432,35443.2,1.,Customer12280,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,354432,6
01/03/2020 0:00,Direct Sales,Asia,2020,Line Item 9211,XXX_Line_Item_2_A,994,99.32,1.,Customer12281,,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,994,1.22
01/03/2020 0:00,Direct Sales,Asia,2020,Line Item 9212,XXX_Line_Item_3_A,33600,0,1.,Customer12282,,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,33600,636.8
01/04/2020 0:00,Direct Sales,Asia,2020,Line Item 9213,XXX_Line_Item_1_A,600,60,1.,Customer12283,,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,600,46.24
01/04/2020 0:00,Direct Sales,Asia,2020,Lite Item 3074,XXX_Line_Item_2_A,164,16.34,1.,Customer12284,,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,164,298
01/04/2020 0:00,Direct Sales,Asia,2020,Line Item 9214,XXX_Line_Item_3_A,390,39.04,1.,Customer12285,,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,390,83.6
01/06/2020 0:00,Direct Sales,Asia,2020,Line Item 9215,XXX_Line_Item_1_A,198960,19896,1.,Customer12286,,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,198960,24
01/06/2020 0:00,Direct Sales,Asia,2020,Line Item 9216,XXX_Line_Item_2_A,244800,24480,1.,Customer12287,,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,244800,4875
01/06/2020 0:00,Direct Sales,Asia,2020,Lite Item 3075,XXX_Line_Item_3_A,604,60.42,1.,Customer12288,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,604,3797.56
01/06/2020 0:00,Direct Sales,Asia,2020,Line Item 9217,XXX_Line_Item_1_A,8500,850,1.,Customer12289,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,8500,2229.64
01/07/2020 0:00,Direct Sales,Asia,2021,Line Item 9218,XXX_Line_Item_2_A,2496,249.64,1.,Customer12290,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,2496,2229.64
01/08/2020 0:00,Direct Sales,Asia,2021,Line Item 9219,XXX_Line_Item_3_A,21840,2184,1.,Customer12291,,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,21840,2229.64
01/08/2020 0:00,Direct Sales,Asia,2021,Lite Item 3076,XXX_Line_Item_1_A,158460,15846,1.,Customer12292,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,158460,2229.64
01/08/2020 0:00,Direct Sales,Asia,2021,Line Item 9220,XXX_Line_Item_2_A,4400,440,1.,Customer12293,,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,4400,8012.9
01/08/2020 0:00,Direct Sales,Asia,2021,Line Item 9221,XXX_Line_Item_3_A,12900,1290,1.,Customer12294,,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,12900,2229.64
01/08/2020 0:00,Direct Sales,Asia,2021,Line Item 9222,XXX_Line_Item_1_A,846,84.52,1.,Customer12295,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,846,8012.9
01/08/2020 0:00,Direct Sales,Asia,2021,Lite Item 3077,XXX_Line_Item_2_A,10848,1084.9,1.,Customer12296,,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,10848,2229.64
01/09/2020 0:00,Direct Sales,Asia,2021,Line Item 9223,XXX_Line_Item_3_A,600,60,1.,Customer12297,,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,600,8012.9
01/09/2020 0:00,Direct Sales,Asia,2021,Line Item 9224,XXX_Line_Item_1_A,200,20,1.,Customer12298,,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,200,2229.6
01/09/2020 0:00,Direct Sales,Asia,2021,Line Item 9225,XXX_Line_Item_2_A,166,16.58,1.,Customer12299,,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,166,2229.6
01/09/2020 0:00,Direct Sales,Asia,2021,Lite Item 3078,XXX_Line_Item_3_A,41872,4187.2,1.,Customer12300,,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,41872,2229.6
01/09/2020 0:00,Direct Sales,Asia,2021,Line Item 9226,XXX_Line_Item_1_A,8096,809.5,1.,Customer12301,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,8096,2229.6
01/11/2020 0:00,Direct Sales,Asia,2021,Line Item 9227,XXX_Line_Item_2_A,2652,265.18,1.,Customer12302,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,2652,2229.6
01/11/2020 0:00,Direct Sales,Asia,2021,Line Item 9228,XXX_Line_Item_3_A,6470,646.96,1.,Customer12303,,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,6470,2229.6
01/11/2020 0:00,Direct Sales,Asia,2021,Lite Item 3079,XXX_Line_Item_1_A,93600,9360,1.,Customer12304,,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,93600,2229.6
01/11/2020 0:00,Direct Sales,Asia,2021,Line Item 9229,XXX_Line_Item_2_A,2602,260.12,1.,Customer12305,,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,2602,8012.9
01/12/2020 0:00,Direct Sales,Asia,2021,Line Item 9231,XXX_Line_Item_1_A,8256,825.6,1.,Customer12307,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,8256,0
01/12/2020 0:00,Direct Sales,Asia,2021,Lite Item 3080,XXX_Line_Item_2_A,4960,496.06,1.,Customer12308,,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,4960,0
01/01/2021 0:00,Direct Sales,Asia,2021,Line Item 9232,XXX_Line_Item_3_A,626,62.66,1.,Customer12309,,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,626,0
01/01/2021 0:00,Direct Sales,Asia,2021,Line Item 9233,XXX_Line_Item_1_A,974,97.32,1.,Customer12310,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,974,0
01/01/2021 0:00,Direct Sales,Asia,2021,Line Item 9234,XXX_Line_Item_2_A,9900,990,1.,Customer12311,,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,9900,0
01/02/2021 0:00,Direct Sales,Asia,2021,Lite Item 3081,XXX_Line_Item_3_A,26,2.52,1.,Customer12312,,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,26,319.5
01/02/2021 0:00,Direct Sales,Asia,2021,Line Item 9235,XXX_Line_Item_1_A,402,40.3,1.,Customer12313,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,402,4468.5
01/02/2021 0:00,Direct Sales,Asia,2021,Line Item 9236,XXX_Line_Item_2_A,32,3.28,1.,Customer12314,,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,32,2699.4
01/03/2021 0:00,Direct Sales,Asia,2021,Line Item 9237,XXX_Line_Item_3_A,18,1.8,1.,Customer12315,,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,18,0
01/03/2021 0:00,Direct Sales,Asia,2021,Lite Item 3082,XXX_Line_Item_1_A,72,7.16,1.,Customer12316,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,72,0
01/03/2021 0:00,Direct Sales,Asia,2021,Line Item 9238,XXX_Line_Item_2_A,30,2.9,1.,Customer12317,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,30,0
01/04/2021 0:00,Direct Sales,Asia,2021,Line Item 9239,XXX_Line_Item_3_A,426,42.62,1.,Customer12318,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,426,0
01/04/2021 0:00,Direct Sales,Asia,2021,Line Item 9240,XXX_Line_Item_1_A,580,57.94,1.,Customer12319,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,580,0
01/05/2021 0:00,Direct Sales,Asia,2021,Line Item 9242,XXX_Line_Item_1_A,680,68,1.,Customer12322,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,680,0
01/05/2021 0:00,Direct Sales,Asia,2021,Line Item 9243,XXX_Line_Item_2_A,8500,850,1.,Customer12323,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,8500,0
01/06/2021 0:00,Direct Sales,Asia,2021,Lite Item 3084,XXX_Line_Item_3_A,42,4.24,1.,Customer12324,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,42,0
01/06/2021 0:00,Direct Sales,Asia,2021,Line Item 9244,XXX_Line_Item_1_A,17640,1764,1.,Customer12325,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,17640,0
01/06/2021 0:00,Direct Sales,Asia,2021,Line Item 9245,XXX_Line_Item_2_A,876,87.58,1.,Customer12326,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,876,0
01/06/2021 0:00,Direct Sales,Asia,2021,Line Item 9246,XXX_Line_Item_3_A,1030,103.06,1.,Customer12327,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,1030,0
01/06/2021 0:00,Direct Sales,Asia,2021,Lite Item 3085,XXX_Line_Item_1_A,40,4,1.,Customer12328,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,40,0
01/06/2021 0:00,Direct Sales,Asia,2021,Line Item 9247,XXX_Line_Item_2_A,9600,960,1.,Customer12329,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,9600,0
01/07/2021 0:00,Direct Sales,Asia,2022,Line Item 9248,XXX_Line_Item_3_A,76,7.7,1.,Customer12330,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,76,0
01/07/2021 0:00,Direct Sales,Asia,2022,Line Item 9249,XXX_Line_Item_1_A,3040,304.06,1.,Customer12331,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,3040,0
01/07/2021 0:00,Direct Sales,Asia,2022,Lite Item 3086,XXX_Line_Item_2_A,37200,3720,1.,Customer12332,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,37200,0
01/08/2021 0:00,Direct Sales,Asia,2022,Line Item 9250,XXX_Line_Item_3_A,9488,948.82,1.,Customer12333,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,9488,0
01/08/2021 0:00,Direct Sales,Asia,2022,Line Item 9251,XXX_Line_Item_1_A,7920,792,1.,Customer12334,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,7920,0
01/09/2021 0:00,Direct Sales,Asia,2022,Line Item 9252,XXX_Line_Item_2_A,8,0.72,1.,Customer12335,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,8,0
01/09/2021 0:00,Direct Sales,Asia,2022,Lite Item 3087,XXX_Line_Item_3_A,20000,2000,1.,Customer12336,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,20000,0
01/09/2021 0:00,Direct Sales,Asia,2022,Line Item 9253,XXX_Line_Item_1_A,12620,1261.9,1.,Customer12337,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,12620,0
01/10/2021 0:00,Direct Sales,Asia,2022,Line Item 9254,XXX_Line_Item_2_A,1650,165,1.,Customer12338,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,1650,0
01/10/2021 0:00,Direct Sales,Asia,2022,Line Item 9255,XXX_Line_Item_3_A,19580,1957.9,1.,Customer12339,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,19580,0
01/11/2021 0:00,Direct Sales,Asia,2022,Lite Item 3088,XXX_Line_Item_1_A,29324,2932.32,1.,Customer12340,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,29324,0
01/11/2021 0:00,Direct Sales,Asia,2022,Line Item 9256,XXX_Line_Item_2_A,24,2.36,1.,Customer12341,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,24,0
01/11/2021 0:00,Direct Sales,Asia,2022,Line Item 9257,XXX_Line_Item_3_A,40,4,1.,Customer12342,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,40,0
01/11/2021 0:00,Direct Sales,Asia,2022,Line Item 9258,XXX_Line_Item_1_A,538,53.9,1.,Customer12343,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,538,0
01/11/2021 0:00,Direct Sales,Asia,2022,Lite Item 3089,XXX_Line_Item_2_A,1728,172.8,1.,Customer12344,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,1728,0
01/12/2021 0:00,Direct Sales,Asia,2022,Line Item 9259,XXX_Line_Item_3_A,21000,2100,1.,Customer12345,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,21000,0
01/12/2021 0:00,Direct Sales,Asia,2022,Line Item 9260,XXX_Line_Item_1_A,40,4,1.,Customer12346,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,40,0
01/01/2022 0:00,Direct Sales,Asia,2022,Line Item 9261,XXX_Line_Item_2_A,594,59.4,1.,Customer12347,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,594,0
01/02/2022 0:00,Direct Sales,Asia,2022,Lite Item 3090,XXX_Line_Item_3_A,7630,762.92,1.,Customer12348,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,7630,0
01/03/2022 0:00,Direct Sales,Asia,2022,Line Item 9262,XXX_Line_Item_1_A,2390,239.08,1.,Customer12349,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,2390,0
01/03/2022 0:00,Direct Sales,Asia,2022,Line Item 9263,XXX_Line_Item_2_A,244800,24480,1.,Customer12350,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,244800,0
01/04/2022 0:00,Direct Sales,Asia,2022,Line Item 9264,XXX_Line_Item_3_A,9600,960,1.,Customer12351,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,9600,0
01/04/2022 0:00,Direct Sales,Asia,2022,Lite Item 3091,XXX_Line_Item_1_A,428,42.82,1.,Customer12352,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,428,0
01/04/2022 0:00,Direct Sales,Asia,2022,Line Item 9265,XXX_Line_Item_2_A,234,23.46,1.,Customer12353,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,234,0
01/05/2022 0:00,Direct Sales,Asia,2022,Line Item 9266,XXX_Line_Item_3_A,470,46.92,1.,Customer12354,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,470,0
01/05/2022 0:00,Direct Sales,Asia,2022,Line Item 9267,XXX_Line_Item_1_A,19350,1935,1.,Customer12355,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,19350,0
01/03/2017 0:00,Direct Sales,Asia,2017,Line Item 9282,XXX_Line_Item_3_A,2550,255,1.,Customer12375,,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,2550,0
01/04/2017 0:00,Direct Sales,Asia,2017,Lite Item 3097,XXX_Line_Item_1_A,4112,411.2,1.,Customer12376,,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,4112,0
01/04/2017 0:00,Direct Sales,Asia,2017,Line Item 9283,XXX_Line_Item_2_A,10056,1005.6,1.,Customer12377,,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,10056,0
01/10/2017 0:00,Direct Sales,Asia,2018,Line Item 9284,XXX_Line_Item_3_A,16,1.56,1.,Customer12378,,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,16,0
01/10/2017 0:00,Direct Sales,Asia,2018,Line Item 9285,XXX_Line_Item_1_A,17580,1758,1.,Customer12379,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,17580,0
01/01/2018 0:00,Direct Sales,Asia,2018,Lite Item 3098,XXX_Line_Item_2_A,27800,2780,1.,Customer12380,,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,27800,0
01/07/2018 0:00,Direct Sales,Asia,2019,Line Item 9287,XXX_Line_Item_1_A,9000,900,1.,Customer12382,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,9000,0
01/09/2018 0:00,Direct Sales,Asia,2019,Line Item 9288,XXX_Line_Item_2_A,5400,540,1.,Customer12383,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,5400,0
01/10/2018 0:00,Direct Sales,Asia,2019,Lite Item 3099,XXX_Line_Item_3_A,1560,156,1.,Customer12384,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,1560,0
01/10/2018 0:00,Direct Sales,Asia,2019,Line Item 9289,XXX_Line_Item_1_A,1708,170.76,1.,Customer12385,,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,1708,0
01/12/2018 0:00,Direct Sales,Asia,2019,Line Item 9290,XXX_Line_Item_2_A,8500,850,1.,Customer12386,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,8500,0
01/01/2019 0:00,Direct Sales,Asia,2019,Line Item 9291,XXX_Line_Item_3_A,644,0,1.,Customer12387,,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,644,0
01/02/2019 0:00,Direct Sales,Asia,2019,Lite Item 3100,XXX_Line_Item_1_A,50000,5000,1.,Customer12388,,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,50000,0
01/06/2019 0:00,Direct Sales,Asia,2019,Line Item 9292,XXX_Line_Item_2_A,340,34,1.,Customer12389,,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,340,0
01/10/2019 0:00,Direct Sales,Asia,2020,Line Item 9293,XXX_Line_Item_3_A,42,4.12,1.,Customer12390,,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,42,0
01/11/2019 0:00,Direct Sales,Asia,2020,Line Item 9294,XXX_Line_Item_1_A,2760,276,1.,Customer12391,,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,2760,0
01/07/2020 0:00,Direct Sales,Asia,2021,Lite Item 3101,XXX_Line_Item_2_A,182,18.3,1.,Customer12392,,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,182,0
01/11/2020 0:00,Direct Sales,Asia,2021,Line Item 9295,XXX_Line_Item_3_A,2550,255,1.,Customer12393,,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,2550,0
01/12/2020 0:00,Direct Sales,Asia,2021,Line Item 9296,XXX_Line_Item_1_A,326,32.68,1.,Customer12394,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,326,0
01/07/2021 0:00,Direct Sales,Asia,2022,Line Item 9297,XXX_Line_Item_2_A,9000,900,1.,Customer12395,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,9000,0
01/12/2021 0:00,Direct Sales,Asia,2022,Lite Item 3102,XXX_Line_Item_3_A,9600,960,1.,Customer12396,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,9600,0
01/12/2021 0:00,Direct Sales,Asia,2022,Line Item 9298,XXX_Line_Item_1_A,278,27.76,1.,Customer12397,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,278,0
01/01/2022 0:00,Direct Sales,Asia,2022,Line Item 9299,XXX_Line_Item_2_A,958,95.86,1.,Customer12398,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,958,0
01/02/2022 0:00,Direct Sales,Asia,2022,Line Item 9300,XXX_Line_Item_3_A,8,0.86,1.,Customer12399,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,8,0
01/05/2022 0:00,Direct Sales,Asia,2022,Lite Item 3103,XXX_Line_Item_1_A,48750,4875,1.,Customer12400,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,48750,0
01/09/2018 0:00,Direct Sales,Asia,2019,Line Item 9302,XXX_Line_Item_3_A,13264,1326.4,1.,Customer12402,,AUD,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,13264,0
01/06/2021 0:00,Direct Sales,Asia,2021,Line Item 9303,XXX_Line_Item_1_A,148,14.78,1.,Customer12403,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,148,0
01/05/2022 0:00,Direct Sales,Asia,2022,Lite Item 3104,XXX_Line_Item_2_A,294,29.5,1.,Customer12404,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,294,0
01/05/2022 0:00,Direct Sales,Asia,2022,Line Item 9304,XXX_Line_Item_3_A,1800,180,1.,Customer12405,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,1800,0
01/05/2022 0:00,Direct Sales,Asia,2022,Line Item 9305,XXX_Line_Item_1_A,408,40.76,1.,Customer12406,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,408,0
01/06/2022 0:00,Direct Sales,Asia,2022,Line Item 9306,XXX_Line_Item_2_A,11396,1139.6,1.,Customer12407,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,11396,0
01/06/2022 0:00,Direct Sales,Asia,2022,Lite Item 3105,XXX_Line_Item_3_A,414,41.32,1.,Customer12408,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,414,0
01/06/2022 0:00,Direct Sales,Asia,2022,Line Item 9307,XXX_Line_Item_1_A,234,23.46,1.,Customer12409,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,234,0
01/06/2022 0:00,Direct Sales,Asia,2022,Line Item 9308,XXX_Line_Item_2_A,4400,440,1.,Customer12410,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,4400,0
01/06/2022 0:00,Direct Sales,Asia,2022,Line Item 9309,XXX_Line_Item_3_A,10,0.98,1.,Customer12411,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,10,0
01/06/2022 0:00,Direct Sales,Asia,2022,Lite Item 3106,XXX_Line_Item_1_A,32,3.16,1.,Customer12412,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,32,0
01/06/2022 0:00,Direct Sales,Asia,2022,Line Item 9310,XXX_Line_Item_2_A,3050,304.98,1.,Customer12413,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,3050,0
01/06/2022 0:00,Direct Sales,Asia,2022,Line Item 9311,XXX_Line_Item_3_A,14,1.4,1.,Customer12414,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,14,0
01/06/2022 0:00,Direct Sales,Asia,2022,Line Item 9312,XXX_Line_Item_1_A,298,29.72,1.,Customer12415,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,298,0
01/06/2022 0:00,Direct Sales,Asia,2022,Line Item 9314,XXX_Line_Item_1_A,68,6.88,1.,Customer12418,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,68,0
01/06/2022 0:00,Direct Sales,Asia,2022,Line Item 9315,XXX_Line_Item_2_A,170496,0,1.,Customer12419,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,170496,0
01/06/2022 0:00,Direct Sales,Asia,2022,Lite Item 3108,XXX_Line_Item_3_A,6000,600,1.,Customer12420,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,6000,0
