Paying Month,Amount,Purchase Source,Continent,Paying Year,Purchase Description,Detailed Description,TaxAmountPHP,Probability,Customer,Customer Size,Currency,CurrencyRate,Product Details,ProductCategory,Industry,Sub-Industry,Type of Purchase,AmountLocal,TaxAmountLocal
01/02/2022 0:00,418,Direct Sales,Asia,2022,Line Item 9051,XXX_Line_Item_1_A,187.16,1,Customer12067,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,1872,119.06
01/02/2022 0:00,1560,Direct Sales,Asia,2022,Lite Item 3020,XXX_Line_Item_2_A,0.62,1,Customer12068,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,6,57.48
01/02/2022 0:00,9000,Direct Sales,Asia,2022,Line Item 9052,XXX_Line_Item_3_A,71.08,1,Customer12069,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,710,87.92
01/02/2022 0:00,24000,Direct Sales,Asia,2022,Line Item 9053,XXX_Line_Item_1_A,149.68,1,Customer12070,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,1496,175.5
01/02/2022 0:00,13480,Direct Sales,Asia,2022,Line Item 9054,XXX_Line_Item_2_A,9.16,1,Customer12071,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,92,912
01/02/2022 0:00,2550,Direct Sales,Asia,2022,Lite Item 3021,XXX_Line_Item_3_A,156.58,1,Customer12072,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,1566,108
01/02/2022 0:00,8,Direct Sales,Asia,2022,Line Item 9055,XXX_Line_Item_1_A,57.12,1,Customer12073,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,572,213
01/03/2022 0:00,106,Direct Sales,Asia,2022,Line Item 9056,XXX_Line_Item_2_A,0,1,Customer12074,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,730,12292.12
01/03/2022 0:00,378,Direct Sales,Asia,2022,Line Item 9057,XXX_Line_Item_3_A,105,1,Customer12075,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,1050,87.88
01/03/2022 0:00,180,Direct Sales,Asia,2017,Lite Item 3022,XXX_Line_Item_1_A,0,1,Customer12076,,NZD,1.0462,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,6018,25.72
01/03/2022 0:00,8,Direct Sales,Asia,2015,Lite Item 3024,XXX_Line_Item_3_A,4,1,Customer12084,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,40,1309.68
01/03/2022 0:00,862,Direct Sales,Asia,2015,Line Item 9064,XXX_Line_Item_1_A,1470,1,Customer12085,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,14700,646
01/03/2022 0:00,158,Direct Sales,Asia,2015,Line Item 9065,XXX_Line_Item_2_A,34,1,Customer12086,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,340,1360.76
01/03/2022 0:00,66,Direct Sales,Asia,2015,Line Item 9066,XXX_Line_Item_3_A,4,1,Customer12087,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,40,280
01/03/2022 0:00,876,Direct Sales,Asia,2015,Lite Item 3025,XXX_Line_Item_1_A,11,1,Customer12088,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,110,25.48
01/03/2022 0:00,138,Direct Sales,Asia,2015,Line Item 9067,XXX_Line_Item_2_A,0,1,Customer12089,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,47786,76.5
01/03/2022 0:00,938,Direct Sales,Asia,2015,Line Item 9068,XXX_Line_Item_3_A,847,1,Customer12090,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,8470,4091.4
01/03/2022 0:00,76,Direct Sales,Asia,2015,Line Item 9069,XXX_Line_Item_1_A,258.76,1,Customer12091,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,2588,34
01/03/2022 0:00,0,Direct Sales,Asia,2015,Lite Item 3026,XXX_Line_Item_2_A,414.74,1,Customer12092,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,4148,90
01/03/2022 0:00,128,Direct Sales,Asia,2016,Line Item 9070,XXX_Line_Item_3_A,219.76,1,Customer12093,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,2198,35
01/03/2022 0:00,26110,Direct Sales,Asia,2016,Line Item 9071,XXX_Line_Item_1_A,42.5,1,Customer12094,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,424,38
01/03/2022 0:00,21768,Direct Sales,Asia,2016,Line Item 9072,XXX_Line_Item_2_A,450,1,Customer12095,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,4500,182
01/03/2022 0:00,1560,Direct Sales,Asia,2016,Lite Item 3027,XXX_Line_Item_3_A,137,1,Customer12096,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,1370,14600
01/03/2022 0:00,-1212,Direct Sales,Asia,2016,Line Item 9073,XXX_Line_Item_1_A,-903,1,Customer12097,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,-9030,924
01/03/2022 0:00,9600,Direct Sales,Asia,2016,Line Item 9074,XXX_Line_Item_2_A,123.24,1,Customer12098,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,1232,410.6
01/03/2022 0:00,290,Direct Sales,Asia,2016,Line Item 9075,XXX_Line_Item_3_A,160,1,Customer12099,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,1600,382.5
01/03/2022 0:00,2550,Direct Sales,Asia,2016,Lite Item 3028,XXX_Line_Item_1_A,156,1,Customer12100,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,1560,85
01/03/2022 0:00,40,Direct Sales,Asia,2016,Line Item 9076,XXX_Line_Item_2_A,6892.8,1,Customer12101,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,68928,280
01/03/2022 0:00,19916,Direct Sales,Asia,2016,Line Item 9077,XXX_Line_Item_3_A,34,1,Customer12102,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,340,5882.4
01/04/2022 0:00,3524,Direct Sales,Asia,2016,Line Item 9078,XXX_Line_Item_1_A,280,1,Customer12103,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,2800,4200
01/04/2022 0:00,80,Direct Sales,Asia,2016,Lite Item 3029,XXX_Line_Item_2_A,46.68,1,Customer12104,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,466,2173.2
01/04/2022 0:00,20000,Direct Sales,Asia,2016,Line Item 9079,XXX_Line_Item_3_A,50,1,Customer12105,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,500,8222
01/04/2022 0:00,6,Direct Sales,Asia,2016,Line Item 9080,XXX_Line_Item_1_A,35,1,Customer12106,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,350,123.26
01/04/2022 0:00,96,Direct Sales,Asia,2016,Line Item 9081,XXX_Line_Item_2_A,18,1,Customer12107,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,180,646
01/04/2022 0:00,480,Direct Sales,Asia,2016,Lite Item 3030,XXX_Line_Item_3_A,0,1,Customer12108,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,25208,18
01/04/2022 0:00,34,Direct Sales,Asia,2016,Line Item 9082,XXX_Line_Item_1_A,183,1,Customer12109,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,1830,900
01/04/2022 0:00,10472,Direct Sales,Asia,2016,Line Item 9083,XXX_Line_Item_2_A,0,1,Customer12110,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,6884,213
01/04/2022 0:00,4400,Direct Sales,Asia,2017,Line Item 9084,XXX_Line_Item_3_A,1425,1,Customer12111,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,14250,1348
01/04/2022 0:00,50394,Direct Sales,Asia,2017,Lite Item 3031,XXX_Line_Item_1_A,170.76,1,Customer12112,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,1708,552.74
01/04/2022 0:00,1060,Direct Sales,Asia,2017,Line Item 9085,XXX_Line_Item_2_A,156,1,Customer12113,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,1560,1.76
01/04/2022 0:00,186,Direct Sales,Asia,2017,Line Item 9086,XXX_Line_Item_3_A,85,1,Customer12114,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,850,11.6
01/04/2022 0:00,91200,Direct Sales,Asia,2017,Line Item 9087,XXX_Line_Item_1_A,79,1,Customer12115,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,790,0
01/04/2022 0:00,19350,Direct Sales,Asia,2017,Lite Item 3032,XXX_Line_Item_2_A,309.84,1,Customer12116,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,3098,0
01/04/2022 0:00,2550,Direct Sales,Asia,2017,Line Item 9088,XXX_Line_Item_3_A,980,1,Customer12117,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,9800,0
01/04/2022 0:00,12600,Direct Sales,Asia,2017,Line Item 9089,XXX_Line_Item_1_A,900,1,Customer12118,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,9000,256
01/04/2022 0:00,34,Direct Sales,Asia,2017,Line Item 9090,XXX_Line_Item_2_A,9.2,1,Customer12119,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,92,106
01/04/2022 0:00,158,Direct Sales,Asia,2017,Lite Item 3033,XXX_Line_Item_3_A,163.5,1,Customer12120,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,1636,470
01/04/2022 0:00,470,Direct Sales,Asia,2017,Line Item 9091,XXX_Line_Item_1_A,450,1,Customer12121,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,4500,6364.8
01/04/2022 0:00,150,Direct Sales,Asia,2017,Line Item 9092,XXX_Line_Item_2_A,188.8,1,Customer12122,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,1888,0
01/04/2022 0:00,0,Direct Sales,Asia,2017,Line Item 9093,XXX_Line_Item_3_A,9.78,1,Customer12123,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,98,148.98
01/04/2022 0:00,35850,Direct Sales,Asia,2017,Lite Item 3034,XXX_Line_Item_1_A,225.6,1,Customer12124,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,2256,27.76
01/05/2022 0:00,22186,Direct Sales,Asia,2017,Line Item 9094,XXX_Line_Item_2_A,11,1,Customer12125,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,110,170.76
01/05/2022 0:00,20,Direct Sales,Asia,2017,Line Item 9095,XXX_Line_Item_3_A,38,1,Customer12126,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,380,510
01/05/2022 0:00,20,Direct Sales,Asia,2017,Line Item 9096,XXX_Line_Item_1_A,187.5,1,Customer12127,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,1876,369.6
01/05/2022 0:00,36,Direct Sales,Asia,2017,Lite Item 3035,XXX_Line_Item_2_A,6568.52,1,Customer12128,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,65686,70
01/05/2022 0:00,29750,Direct Sales,Asia,2017,Line Item 9097,XXX_Line_Item_3_A,461.96,1,Customer12129,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,4620,1996.84
01/05/2022 0:00,9000,Direct Sales,Asia,2017,Line Item 9098,XXX_Line_Item_1_A,340.9,1,Customer12130,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,3408,85
01/05/2022 0:00,8,Direct Sales,Asia,2017,Line Item 9099,XXX_Line_Item_2_A,12.02,1,Customer12131,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,120,435
01/05/2022 0:00,1790,Direct Sales,Asia,2017,Lite Item 3036,XXX_Line_Item_3_A,680,1,Customer12132,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,6800,239.76
01/05/2022 0:00,234,Direct Sales,Asia,2017,Line Item 9100,XXX_Line_Item_1_A,2652,1,Customer12133,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,26520,1736.76
01/05/2022 0:00,6,Direct Sales,Asia,2017,Line Item 9101,XXX_Line_Item_2_A,980,1,Customer12134,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,9800,170
01/05/2022 0:00,82,Direct Sales,Asia,2017,Line Item 9102,XXX_Line_Item_3_A,4956,1,Customer12135,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,49560,42.5
01/05/2022 0:00,80,Direct Sales,Asia,2017,Lite Item 3037,XXX_Line_Item_1_A,9552,1,Customer12136,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,95520,138
01/05/2022 0:00,9732,Direct Sales,Asia,2017,Line Item 9103,XXX_Line_Item_2_A,35,1,Customer12137,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,350,81.44
01/05/2022 0:00,19350,Direct Sales,Asia,2017,Line Item 9104,XXX_Line_Item_3_A,0,1,Customer12138,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,3100,-12.08
01/05/2022 0:00,6498,Direct Sales,Asia,2018,Line Item 9105,XXX_Line_Item_1_A,0.9,1,Customer12139,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,8,-2.96
01/05/2022 0:00,48750,Direct Sales,Asia,2018,Lite Item 3038,XXX_Line_Item_2_A,18.68,1,Customer12140,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,186,-1113.76
01/05/2022 0:00,36000,Direct Sales,Asia,2018,Line Item 9106,XXX_Line_Item_3_A,300,1,Customer12141,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,3000,60
01/05/2022 0:00,9600,Direct Sales,Asia,2018,Line Item 9107,XXX_Line_Item_1_A,0,1,Customer12142,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,9808,1440
01/05/2022 0:00,900,Direct Sales,Asia,2018,Line Item 9108,XXX_Line_Item_2_A,850,1,Customer12143,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,8500,287.4
01/05/2022 0:00,10800,Direct Sales,Asia,2018,Lite Item 3039,XXX_Line_Item_3_A,27.22,1,Customer12144,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,272,2358
01/05/2022 0:00,34,Direct Sales,Asia,2018,Line Item 9109,XXX_Line_Item_1_A,400,1,Customer12145,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,4000,7498
01/05/2022 0:00,300,Direct Sales,Asia,2024,Line Item 9110,XXX_Line_Item_2_A,4080,0.8,Customer12146,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,40800,232
01/05/2022 0:00,134,Direct Sales,South America,2022,Lite Item 923,XXX_Line_Item_2_A,0,1,Customer3680,,GBP,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,2,30.32
01/06/2022 0:00,40,Direct Sales,Asia,2023,Lite Item 3040,XXX_Line_Item_1_A,66.12,1,Customer12148,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,662,1.26
01/06/2022 0:00,1022,Direct Sales,South America,2022,Line Item 2761,XXX_Line_Item_3_A,0,1,Customer3681,,GBP,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,4,588.24
01/06/2022 0:00,196,Direct Sales,Asia,2023,Line Item 9113,XXX_Line_Item_3_A,192,1,Customer12150,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,1920,2499.84
01/06/2022 0:00,25992,Direct Sales,Asia,2023,Line Item 9114,XXX_Line_Item_1_A,260.36,1,Customer12151,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,2604,367.2
01/06/2022 0:00,0,Direct Sales,Asia,2018,Lite Item 3041,XXX_Line_Item_2_A,3794.63984,1,Customer12152,,NZD,1,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,27580,1.02
01/06/2022 0:00,1050,Direct Sales,Asia,2015,Line Item 9116,XXX_Line_Item_1_A,9600,1,Customer12154,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,96000,11405
01/06/2022 0:00,30,Direct Sales,Asia,2015,Line Item 9117,XXX_Line_Item_2_A,7183.6,1,Customer12155,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,71836,53.86
01/06/2022 0:00,136,Direct Sales,Asia,2016,Lite Item 3042,XXX_Line_Item_3_A,960,1,Customer12156,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,9600,112.52
01/06/2022 0:00,1652,Direct Sales,Asia,2016,Line Item 9118,XXX_Line_Item_1_A,784.9,1,Customer12157,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,7848,493.5
01/06/2022 0:00,38,Direct Sales,Asia,2018,Line Item 9119,XXX_Line_Item_2_A,0,1,Customer12158,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,23716,-317.6
01/06/2022 0:00,828,Direct Sales,Asia,2018,Line Item 9120,XXX_Line_Item_3_A,0,1,Customer12159,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,2320,471.6
01/06/2022 0:00,6332,Direct Sales,Asia,2018,Lite Item 3043,XXX_Line_Item_1_A,178.5,1,Customer12160,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,1784,38.42
01/06/2022 0:00,6150,Direct Sales,Asia,2019,Line Item 9121,XXX_Line_Item_2_A,20,1,Customer12161,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,200,90.62
01/06/2022 0:00,-47520,Direct Sales,Asia,2019,Line Item 9122,XXX_Line_Item_3_A,74.8,1,Customer12162,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,748,158.1
01/06/2022 0:00,80000,Direct Sales,Asia,2020,Line Item 9123,XXX_Line_Item_1_A,2522,1,Customer12163,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,25220,23.5
01/06/2022 0:00,52936,Direct Sales,Asia,2020,Lite Item 3044,XXX_Line_Item_2_A,-244.28,1,Customer12164,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,-2442,24
01/06/2022 0:00,9000,Direct Sales,Asia,2021,Line Item 9124,XXX_Line_Item_3_A,13.74,1,Customer12165,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,138,10.8
01/06/2022 0:00,8982,Direct Sales,Asia,2022,Line Item 9125,XXX_Line_Item_1_A,0.84,1,Customer12166,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,8,5808
01/06/2022 0:00,3472,Direct Sales,Asia,2015,Line Item 9126,XXX_Line_Item_2_A,137,1,Customer12167,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,1370,151.46
01/06/2022 0:00,236,Direct Sales,Asia,2015,Lite Item 3045,XXX_Line_Item_3_A,85,1,Customer12168,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,850,4440
01/06/2022 0:00,9600,Direct Sales,Asia,2016,Line Item 9127,XXX_Line_Item_1_A,800,1,Customer12169,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,8000,66.64
01/06/2022 0:00,11750,Direct Sales,Asia,2016,Line Item 9128,XXX_Line_Item_2_A,975.38,1,Customer12170,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,9754,3450
01/06/2022 0:00,4318,Direct Sales,Asia,2016,Line Item 9129,XXX_Line_Item_3_A,108.38,1,Customer12171,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,1084,479.24
01/06/2022 0:00,3750,Direct Sales,Asia,2017,Lite Item 3046,XXX_Line_Item_1_A,1348,1,Customer12172,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,13480,2398.4
01/06/2022 0:00,150,Direct Sales,Asia,2017,Line Item 9130,XXX_Line_Item_2_A,360,1,Customer12173,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,3600,58.8
01/06/2022 0:00,7980,Direct Sales,Asia,2017,Line Item 9131,XXX_Line_Item_3_A,114.64,1,Customer12174,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,1146,3872.5
01/07/2022 0:00,4400,Direct Sales,Asia,2017,Line Item 9132,XXX_Line_Item_1_A,75,1,Customer12175,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,750,649.76
01/07/2022 0:00,680,Direct Sales,Asia,2018,Lite Item 3047,XXX_Line_Item_2_A,4,1,Customer12176,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,40,19983.8
01/07/2022 0:00,14,Direct Sales,Asia,2018,Line Item 9133,XXX_Line_Item_3_A,35.92,1,Customer12177,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,360,16.6
01/07/2022 0:00,470,Direct Sales,Asia,2018,Line Item 9134,XXX_Line_Item_1_A,4560,1,Customer12178,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,45600,7596.12
01/07/2022 0:00,19200,Direct Sales,Asia,2018,Line Item 9135,XXX_Line_Item_2_A,0,1,Customer12179,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,712,12190.2
01/07/2022 0:00,144,Direct Sales,Asia,2018,Lite Item 3048,XXX_Line_Item_3_A,163.16,1,Customer12180,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,1632,16.6
01/07/2022 0:00,1060,Direct Sales,Asia,2018,Line Item 9136,XXX_Line_Item_1_A,39.5,1,Customer12181,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,394,2829.24
01/07/2022 0:00,1560,Direct Sales,Asia,2018,Line Item 9137,XXX_Line_Item_2_A,0.46,1,Customer12182,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,4,3679.6
01/07/2022 0:00,3450,Direct Sales,Asia,2018,Line Item 9138,XXX_Line_Item_3_A,12.24,1,Customer12183,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,122,72
01/07/2022 0:00,424,Direct Sales,Asia,2018,Lite Item 3049,XXX_Line_Item_1_A,0,1,Customer12184,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,876,1229
01/08/2022 0:00,10,Direct Sales,Asia,2018,Line Item 9139,XXX_Line_Item_2_A,0,1,Customer12185,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,7692,1014.12
01/08/2022 0:00,4,Direct Sales,Asia,2018,Line Item 9140,XXX_Line_Item_3_A,0,1,Customer12186,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,2526,1014.12
01/08/2022 0:00,19350,Direct Sales,Asia,2018,Line Item 9141,XXX_Line_Item_1_A,7.5,1,Customer12187,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,76,7002.4
01/08/2022 0:00,308,Direct Sales,Asia,2018,Lite Item 3050,XXX_Line_Item_2_A,0,1,Customer12188,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,128,943.6
01/08/2022 0:00,56,Direct Sales,Asia,2018,Line Item 9142,XXX_Line_Item_3_A,23.24,1,Customer12189,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,232,2526.08
01/08/2022 0:00,1200,Direct Sales,Asia,2018,Line Item 9143,XXX_Line_Item_1_A,1544,1,Customer12190,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,15440,2829.24
01/08/2022 0:00,-4,Direct Sales,Asia,2018,Line Item 9144,XXX_Line_Item_2_A,280,1,Customer12191,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,2800,11080.12
01/08/2022 0:00,24998,Direct Sales,Asia,2018,Lite Item 3051,XXX_Line_Item_3_A,4.04,1,Customer12192,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,40,108.6
01/08/2022 0:00,164,Direct Sales,Asia,2018,Line Item 9145,XXX_Line_Item_1_A,-490,1,Customer12193,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,-4900,11080.12
01/08/2022 0:00,5850,Direct Sales,Asia,2018,Line Item 9146,XXX_Line_Item_2_A,408,1,Customer12194,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,4080,14269.72
01/08/2022 0:00,3472,Direct Sales,Asia,2018,Line Item 9147,XXX_Line_Item_3_A,20.48,1,Customer12195,,AUD,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,204,6311.12
01/08/2022 0:00,18868,Direct Sales,Asia,2018,Lite Item 3052,XXX_Line_Item_1_A,960,1,Customer12196,,AUD,1,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,9600,2960.4
